epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.510107159614563,0.7280182838439941,0.472996324300766,0.7775537371635437
2,0.3428347408771515,0.8560938239097595,0.40688663721084595,0.8272849321365356
3,0.31703826785087585,0.8682052493095398,0.41270554065704346,0.8161962628364563
4,0.2892345190048218,0.8828914761543274,0.35193556547164917,0.8494623899459839
5,0.25509166717529297,0.8996757864952087,0.29519689083099365,0.8817204236984253
6,0.22920909523963928,0.9120732545852661,0.25525784492492676,0.9015457034111023
7,0.2099553793668747,0.9169368743896484,0.22230921685695648,0.914650559425354
8,0.18865303695201874,0.9264733791351318,0.20582236349582672,0.9220430254936218
9,0.16885881125926971,0.9368681907653809,0.3168545365333557,0.883400559425354
10,0.16767530143260956,0.9380125999450684,0.1658524125814438,0.9452285170555115
11,0.1574600636959076,0.9411596655845642,0.15937741100788116,0.9499328136444092
12,0.15164628624916077,0.9432576894760132,0.16525088250637054,0.9348118305206299
13,0.14853458106517792,0.9450696110725403,0.1645708531141281,0.9358198642730713
14,0.13756747543811798,0.9507915377616882,0.13928775489330292,0.9549731016159058
15,0.13405849039554596,0.9495517611503601,0.1366787999868393,0.9526209831237793
16,0.13257355988025665,0.9527941942214966,0.14077113568782806,0.9516128897666931
17,0.1300797313451767,0.9522219896316528,0.12245488166809082,0.960349440574646
18,0.12307043373584747,0.9537478685379028,0.1170915961265564,0.9606854915618896
19,0.1262836903333664,0.9551783204078674,0.13404986262321472,0.9506048560142517
20,0.12262685596942902,0.9544154405593872,0.11881176382303238,0.9566532373428345
21,0.12248706817626953,0.9550829529762268,0.12183380126953125,0.9559811949729919
22,0.11870665848255157,0.9553690552711487,0.15884198248386383,0.9378360509872437
23,0.11739005893468857,0.9564180970191956,0.12262444198131561,0.9586693644523621
24,0.11590435355901718,0.9563227295875549,0.12136108428239822,0.9549731016159058
25,0.11030828952789307,0.95703125,0.10762547701597214,0.9623655676841736
26,0.11091671139001846,0.9582300186157227,0.12039457261562347,0.9583333134651184
27,0.10979891568422318,0.9592790603637695,0.11447009444236755,0.9590053558349609
28,0.10863365978002548,0.9590883255004883,0.11629139631986618,0.9583333134651184
29,0.10945383459329605,0.9587068557739258,0.11302836984395981,0.9620295763015747
30,0.1021379828453064,0.9622353911399841,0.11864819377660751,0.9546371102333069
31,0.11036807298660278,0.9582300186157227,0.12390291690826416,0.9516128897666931
32,0.10005858540534973,0.9625214338302612,0.10381817817687988,0.9627016186714172
33,0.09828058630228043,0.9641426801681519,0.1158052459359169,0.9553091526031494
34,0.10314127802848816,0.9605187773704529,0.14032681286334991,0.9452285170555115
35,0.09632843732833862,0.9647148847579956,0.09857387095689774,0.9627016186714172
36,0.10128530859947205,0.9620446562767029,0.0979149118065834,0.9674059152603149
37,0.09834957122802734,0.963093638420105,0.09362098574638367,0.9653897881507874
38,0.0967705249786377,0.9643334150314331,0.1018957868218422,0.9623655676841736
39,0.09604331851005554,0.9635704755783081,0.1099139004945755,0.9590053558349609
40,0.09711188077926636,0.9636658430099487,0.08861880004405975,0.9674059152603149
