epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.46472251415252686,0.7623856663703918,0.5041890740394592,0.7308467626571655
2,0.3142305314540863,0.8647103905677795,0.44933488965034485,0.7923387289047241
3,0.2862642705440521,0.8853849172592163,0.4374029040336609,0.8417338728904724
4,0.25046253204345703,0.90234375,0.37612876296043396,0.8588709831237793
5,0.21151244640350342,0.9183498620986938,0.29761502146720886,0.8921371102333069
6,0.17557787895202637,0.9341654181480408,0.27284926176071167,0.8961693644523621
7,0.16193951666355133,0.94140625,0.2099018394947052,0.9183467626571655
8,0.14543525874614716,0.9457888603210449,0.24503390491008759,0.9122983813285828
9,0.13847824931144714,0.9498856663703918,0.21707864105701447,0.9183467626571655
10,0.1382087618112564,0.9484565258026123,0.19610586762428284,0.9294354915618896
11,0.12606318295001984,0.953410804271698,0.22466377913951874,0.9143145084381104
12,0.1273113638162613,0.953410804271698,0.24847552180290222,0.9092742204666138
13,0.1292434185743332,0.9507431387901306,0.46391046047210693,0.7802419066429138
14,0.13235296308994293,0.9519817233085632,0.3535497486591339,0.8427419066429138
15,0.11733660846948624,0.9556974172592163,0.3969833254814148,0.8205645084381104
16,0.11841534078121185,0.9560785293579102,0.23439037799835205,0.9052419066429138
17,0.11662429571151733,0.9549351930618286,0.22562023997306824,0.9092742204666138
18,0.11456622183322906,0.9584603905677795,0.1795063465833664,0.930443525314331
19,0.11399169266223907,0.9553163051605225,0.20044319331645966,0.9193548560142517
20,0.1133388802409172,0.9561737775802612,0.1743106245994568,0.9274193644523621
21,0.10477867722511292,0.9611280560493469,0.16542764008045197,0.9395161271095276
22,0.11474530398845673,0.9557926654815674,0.15893076360225677,0.9405242204666138
23,0.10422150790691376,0.9620807766914368,0.14767226576805115,0.944556474685669
24,0.10484284907579422,0.9614138603210449,0.1806274950504303,0.930443525314331
25,0.09983746707439423,0.9623666405677795,0.12833721935749054,0.9546371102333069
26,0.0939026027917862,0.9654154181480408,0.16900400817394257,0.9375
27,0.09946715831756592,0.9633193612098694,0.16180770099163055,0.9354838728904724
28,0.09118655323982239,0.9659870266914368,0.12419471889734268,0.9495967626571655
29,0.09447287023067474,0.9634146094322205,0.145864799618721,0.9475806355476379
30,0.09286590665578842,0.9657012224197388,0.13057772815227509,0.9506048560142517
31,0.0987469032406807,0.9633193612098694,0.13416604697704315,0.9586693644523621
32,0.08812166750431061,0.9676067233085632,0.15774373710155487,0.9344757795333862
33,0.08840898424386978,0.9665586948394775,0.10649704188108444,0.9637096524238586
34,0.0900522992014885,0.9665586948394775,0.13263605535030365,0.9526209831237793
35,0.085353322327137,0.9677019715309143,0.18512789905071259,0.9223790168762207
36,0.08459145575761795,0.9681783318519592,0.10843221843242645,0.9606854915618896
37,0.08408892154693604,0.9678925275802612,0.1208016574382782,0.9556451439857483
38,0.08449925482273102,0.9681783318519592,0.1348550170660019,0.9455645084381104
39,0.08279941976070404,0.9681783318519592,0.14672337472438812,0.9385080933570862
40,0.08439090847969055,0.9686547517776489,0.09492836892604828,0.9667338728904724
41,0.08024381101131439,0.9698932766914368,0.10946046561002731,0.9637096524238586
42,0.07964417338371277,0.9704649448394775,0.21764150261878967,0.9072580933570862
43,0.07725854963064194,0.9719893336296082,0.13112428784370422,0.9495967626571655
44,0.07641250640153885,0.9713224172592163,0.09652785211801529,0.9637096524238586
45,0.07965575903654099,0.9703696370124817,0.09400021284818649,0.9627016186714172
46,0.07587550580501556,0.9711318612098694,0.11683202534914017,0.9536290168762207
47,0.07710868865251541,0.9709413051605225,0.1908281296491623,0.9223790168762207
48,0.07573463767766953,0.9717987775802612,0.07716657221317291,0.96875
49,0.07452208548784256,0.9738948345184326,0.10209709405899048,0.9647177457809448
50,0.07551608979701996,0.9733231663703918,0.15634898841381073,0.9344757795333862
51,0.07752478867769241,0.9716082215309143,0.11375313997268677,0.961693525314331
52,0.06834675371646881,0.9754192233085632,0.09873630106449127,0.9556451439857483
53,0.07429006695747375,0.9725610017776489,0.14845852553844452,0.9405242204666138
54,0.07370451092720032,0.9732279181480408,0.08268050104379654,0.9707661271095276
55,0.07394362986087799,0.97265625,0.11005189269781113,0.9586693644523621
56,0.07294110208749771,0.972942054271698,0.09062696993350983,0.9697580933570862
57,0.06811665743589401,0.9755144715309143,0.0812336876988411,0.9717742204666138
58,0.07024208456277847,0.9737042784690857,0.1141519844532013,0.9586693644523621
59,0.07249084115028381,0.9734184741973877,0.07515447586774826,0.9727822542190552
60,0.0670318678021431,0.9742758870124817,0.14226168394088745,0.9435483813285828
61,0.06988874077796936,0.9727514982223511,0.10232498496770859,0.9667338728904724
62,0.06843629479408264,0.9753239154815674,0.10977428406476974,0.9576612710952759
63,0.07090909779071808,0.9752286672592163,0.09387548267841339,0.9647177457809448
64,0.06693783402442932,0.9746569991111755,0.1841370165348053,0.9243951439857483
65,0.06838153302669525,0.9744664430618286,0.21005429327487946,0.9173387289047241
66,0.06362602859735489,0.9772294163703918,0.09358329325914383,0.9627016186714172
67,0.06821106374263763,0.9745617508888245,0.11289232969284058,0.9506048560142517
68,0.06535844504833221,0.9764672517776489,0.12517236173152924,0.9485887289047241
69,0.06441337615251541,0.9751333594322205,0.06426075845956802,0.9737903475761414
70,0.06675450503826141,0.9769436120986938,0.08351957052946091,0.9677419066429138
71,0.062111690640449524,0.9778963327407837,0.07334015518426895,0.9717742204666138
72,0.0629071295261383,0.9759908318519592,0.09073498100042343,0.9707661271095276
73,0.061390284448862076,0.9780868887901306,0.10638023912906647,0.9576612710952759
74,0.06092815846204758,0.9773247241973877,0.12342061847448349,0.9516128897666931
75,0.059727318584918976,0.9774199724197388,0.1511695832014084,0.9415322542190552
