epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.49284249544143677,0.7308792471885681,0.5040392875671387,0.7920026779174805
2,0.3238934576511383,0.8664886355400085,0.36119571328163147,0.8595430254936218
3,0.27572429180145264,0.8912836313247681,0.3104797899723053,0.8743279576301575
4,0.234371617436409,0.9113103151321411,0.28225231170654297,0.8860887289047241
5,0.20843066275119781,0.9189395308494568,0.2435925155878067,0.9008736610412598
6,0.18291956186294556,0.9294297099113464,0.173109769821167,0.9418683052062988
7,0.15576057136058807,0.9410642981529236,0.15088114142417908,0.9492607712745667
8,0.16109724342823029,0.9401106238365173,0.18480627238750458,0.9200268983840942
9,0.14374053478240967,0.947739839553833,0.14115774631500244,0.9506048560142517
10,0.14153490960597992,0.9461186528205872,0.11653248220682144,0.9623655676841736
11,0.13131986558437347,0.9512683749198914,0.1360122412443161,0.9509408473968506
12,0.13046109676361084,0.9514591097831726,0.12687432765960693,0.9539650678634644
13,0.12996076047420502,0.9517452120780945,0.1251542866230011,0.9539650678634644
14,0.12325458973646164,0.9547968506813049,0.12401940673589706,0.9563171863555908
15,0.12420514971017838,0.9541293382644653,0.11261861026287079,0.9566532373428345
16,0.12338332831859589,0.9533663988113403,0.11395574361085892,0.960349440574646
17,0.11687679588794708,0.9578485488891602,0.1078193336725235,0.9583333134651184
18,0.12457838654518127,0.9547014832496643,0.12407997250556946,0.9502688050270081
19,0.12489715963602066,0.954224705696106,0.14363765716552734,0.9418683052062988
20,0.1167110800743103,0.9566088318824768,0.13657058775424957,0.9428763389587402
21,0.11634153127670288,0.9551783204078674,0.11780592054128647,0.9526209831237793
22,0.11942298710346222,0.954224705696106,0.10365492105484009,0.9623655676841736
23,0.10998451709747314,0.9589929580688477,0.12944930791854858,0.9472446441650391
24,0.11125500500202179,0.9587068557739258,0.09553421288728714,0.9670698642730713
25,0.11335916817188263,0.9570856094360352,0.1019565612077713,0.9647177457809448
26,0.1079106554389,0.9613770842552185,0.0950557142496109,0.9667338728904724
27,0.10687007755041122,0.9596604704856873,0.11130787432193756,0.9600134491920471
28,0.10419278591871262,0.9598512053489685,0.11119610071182251,0.9590053558349609
29,0.10513867437839508,0.9608048796653748,0.10232660174369812,0.9674059152603149
30,0.10679813474416733,0.9607095122337341,0.11734894663095474,0.9522849321365356
31,0.10449090600013733,0.9624260663986206,0.1282888948917389,0.9502688050270081
32,0.1029210016131401,0.9636658430099487,0.14009201526641846,0.9395161271095276
33,0.10041303187608719,0.9641426801681519,0.11250686645507812,0.9596773982048035
34,0.09972597658634186,0.9629029035568237,0.10807576030492783,0.9606854915618896
35,0.1000932827591896,0.9612817168235779,0.12025555223226547,0.9583333134651184
36,0.09412307292222977,0.9655731320381165,0.08440534770488739,0.9704301357269287
37,0.09839742630720139,0.9636658430099487,0.09366749227046967,0.9650537371635437
38,0.09370531141757965,0.964619517326355,0.13551394641399384,0.9482526779174805
39,0.09577179700136185,0.9635704755783081,0.11526066809892654,0.9590053558349609
40,0.09215337038040161,0.965954601764679,0.09114350378513336,0.9677419066429138
41,0.09236352890729904,0.9652870297431946,0.08707310259342194,0.9711021780967712
42,0.09333216398954391,0.9656684994697571,0.09287676960229874,0.9674059152603149
43,0.08931995928287506,0.9678618907928467,0.08827484399080276,0.9694220423698425
44,0.09308803081512451,0.9649055600166321,0.0910254418849945,0.9684139490127563
45,0.09041386097669601,0.9665268063545227,0.09325937926769257,0.96875
46,0.09265405684709549,0.9663360714912415,0.08552147448062897,0.9697580933570862
47,0.09120693057775497,0.9650962948799133,0.12386272102594376,0.9519489407539368
48,0.08881207555532455,0.9662407040596008,0.09148300439119339,0.9660618305206299
49,0.08630917966365814,0.9676711559295654,0.087090864777565,0.9711021780967712
50,0.08574772626161575,0.9676711559295654,0.08553695678710938,0.9680779576301575
51,0.08561035990715027,0.9682433605194092,0.09292951226234436,0.9670698642730713
52,0.08412697911262512,0.969292402267456,0.07192874699831009,0.9747983813285828
53,0.08140434324741364,0.9707228541374207,0.08952687680721283,0.9663978219032288
54,0.08473453670740128,0.9672897458076477,0.07970505207777023,0.9711021780967712
55,0.08327534049749374,0.9686248302459717,0.0812365859746933,0.9717742204666138
56,0.08569811284542084,0.9671943783760071,0.08331799507141113,0.9737903475761414
57,0.08124855905771255,0.9699599742889404,0.08590418100357056,0.9670698642730713
58,0.08158555626869202,0.9690062999725342,0.08510462194681168,0.9684139490127563
59,0.07788620889186859,0.9722487330436707,0.07211794704198837,0.9734542965888977
60,0.07858701795339584,0.9702460169792175,0.09106777608394623,0.9677419066429138
61,0.07963580638170242,0.9703413844108582,0.1077679768204689,0.9606854915618896
62,0.07698788493871689,0.9722487330436707,0.07752402126789093,0.9711021780967712
63,0.07770787924528122,0.97062748670578,0.08638961613178253,0.9690860509872437
64,0.07886387407779694,0.9696738719940186,0.07353884726762772,0.9724462628364563
65,0.07987988740205765,0.9704367518424988,0.07961279898881912,0.9704301357269287
66,0.07845061272382736,0.9698646068572998,0.09370364248752594,0.9640457034111023
67,0.07325810939073563,0.973488450050354,0.07003533840179443,0.9747983813285828
68,0.07542423903942108,0.9722487330436707,0.09080800414085388,0.9677419066429138
69,0.07234369218349457,0.9735838174819946,0.10207786411046982,0.9630376100540161
70,0.07361362874507904,0.9711996912956238,0.07087614387273788,0.9754704236984253
71,0.07497257739305496,0.9720579981803894,0.09961134195327759,0.9579973220825195
72,0.07482802867889404,0.9709135890007019,0.07734980434179306,0.9697580933570862
73,0.07060600817203522,0.9737745523452759,0.06873062998056412,0.9747983813285828
74,0.07486873120069504,0.9704367518424988,0.07493138313293457,0.9721102118492126
75,0.07325292378664017,0.9726302027702332,0.08984758704900742,0.9680779576301575
76,0.07255372405052185,0.9728208780288696,0.06520181894302368,0.9761424660682678
77,0.07477020472288132,0.9702460169792175,0.08239392936229706,0.9727822542190552
78,0.07308494299650192,0.9732977151870728,0.07306306809186935,0.9731183052062988
79,0.0704498365521431,0.9728208780288696,0.07276003062725067,0.9717742204666138
80,0.07271241396665573,0.9719626307487488,0.06489286571741104,0.9747983813285828
81,0.06876146048307419,0.9748235940933228,0.07224640995264053,0.9724462628364563
82,0.06914978474378586,0.9740606546401978,0.07236526161432266,0.9737903475761414
83,0.0711231604218483,0.9744421243667603,0.08867433667182922,0.9650537371635437
84,0.0709473192691803,0.9748235940933228,0.08340421319007874,0.9680779576301575
85,0.06803923100233078,0.974251389503479,0.09436580538749695,0.9660618305206299
86,0.07080940902233124,0.9726302027702332,0.06690289080142975,0.975806474685669
87,0.06755473464727402,0.9752050638198853,0.06909371167421341,0.9727822542190552
88,0.06532926112413406,0.9766355156898499,0.06774342060089111,0.9714381694793701
89,0.06877894699573517,0.9732977151870728,0.06909692287445068,0.9761424660682678
90,0.066798634827137,0.9732977151870728,0.07329335063695908,0.9747983813285828
91,0.06708160787820816,0.9729162454605103,0.0730503648519516,0.9721102118492126
92,0.06723441928625107,0.9733930826187134,0.0712275356054306,0.9731183052062988
93,0.06506465375423431,0.9756818413734436,0.0717669129371643,0.9737903475761414
94,0.06603379547595978,0.9745374917984009,0.06885168701410294,0.9754704236984253
95,0.06592076271772385,0.9756818413734436,0.06051616370677948,0.977150559425354
96,0.06692924350500107,0.9753957390785217,0.05968897417187691,0.9764785170555115
97,0.0629766508936882,0.9765401482582092,0.07678204029798508,0.9707661271095276
98,0.062008168548345566,0.9766355156898499,0.08770332485437393,0.9680779576301575
99,0.06512609124183655,0.9748235940933228,0.07562322914600372,0.9714381694793701
100,0.06841195374727249,0.975014328956604,0.06293056905269623,0.9768145084381104
