epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.49139755964279175,0.7542437314987183,0.5318700075149536,0.7825940847396851
2,0.33644500374794006,0.8625786900520325,0.4248982071876526,0.8336693644523621
3,0.30073004961013794,0.8790768384933472,0.3386914134025574,0.8840726017951965
4,0.2547408640384674,0.9011062383651733,0.2662668228149414,0.9018816947937012
5,0.21710868179798126,0.9175090789794922,0.23932789266109467,0.9243951439857483
6,0.19277440011501312,0.9280946254730225,0.2276490330696106,0.9327957034111023
7,0.1701555997133255,0.938107967376709,0.1946338266134262,0.9395161271095276
8,0.15909628570079803,0.9431623220443726,0.1511857658624649,0.9512768983840942
9,0.14890766143798828,0.9460232853889465,0.14968837797641754,0.9499328136444092
10,0.14377759397029877,0.9491703510284424,0.16443732380867004,0.9422042965888977
11,0.13747698068618774,0.9495517611503601,0.1266205757856369,0.9563171863555908
12,0.12553438544273376,0.9548922181129456,0.12971419095993042,0.9600134491920471
13,0.12311072647571564,0.9552736878395081,0.13353155553340912,0.9509408473968506
14,0.12132079899311066,0.9565134644508362,0.10903717577457428,0.9670698642730713
15,0.11995381116867065,0.9583253860473633,0.12468281388282776,0.957325279712677
16,0.11970993876457214,0.9567995667457581,0.11069589853286743,0.9620295763015747
17,0.12223590910434723,0.9547968506813049,0.11266863346099854,0.9590053558349609
18,0.11707545071840286,0.9568949341773987,0.1114063709974289,0.9593414068222046
19,0.11033635586500168,0.9599465727806091,0.11010546237230301,0.9620295763015747
20,0.11409935355186462,0.9580392837524414,0.11978688091039658,0.9559811949729919
21,0.11003392934799194,0.9594697952270508,0.10481534898281097,0.9630376100540161
22,0.10550404340028763,0.9609002470970154,0.10231669992208481,0.9620295763015747
23,0.10869953781366348,0.9599465727806091,0.0971527174115181,0.9647177457809448
24,0.10190857946872711,0.9616631865501404,0.11356312781572342,0.9566532373428345
25,0.10263290256261826,0.9629982709884644,0.10380083322525024,0.9630376100540161
26,0.09999986737966537,0.9633797407150269,0.09433143585920334,0.9697580933570862
27,0.09879621118307114,0.9647148847579956,0.09300049394369125,0.9694220423698425
28,0.09986250102519989,0.9642380475997925,0.10020127892494202,0.9633736610412598
29,0.09749489277601242,0.9628075361251831,0.09164383262395859,0.9663978219032288
30,0.09736999124288559,0.9656684994697571,0.08227548003196716,0.9731183052062988
31,0.09999528527259827,0.9621400237083435,0.08448853343725204,0.9734542965888977
