epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.4961472153663635,0.7504291534423828,0.525234580039978,0.7846102118492126
2,0.3395300805568695,0.8578104376792908,0.45309293270111084,0.8135080933570862
3,0.3149213492870331,0.8682052493095398,0.36302831768989563,0.8592069745063782
4,0.294630765914917,0.8816516995429993,0.32955002784729004,0.8760080933570862
5,0.2746846377849579,0.888708770275116,0.29808300733566284,0.883400559425354
6,0.23702827095985413,0.9092122912406921,0.23864315450191498,0.9230510592460632
7,0.19797304272651672,0.9259965419769287,0.1998000591993332,0.929099440574646
8,0.17537066340446472,0.9374403953552246,0.18023867905139923,0.9442204236984253
9,0.16655230522155762,0.9377264976501465,0.1581391841173172,0.9472446441650391
10,0.15258893370628357,0.9439252614974976,0.16204267740249634,0.9448924660682678
11,0.14891114830970764,0.9475491046905518,0.14266064763069153,0.9522849321365356
12,0.13830332458019257,0.9514591097831726,0.17869660258293152,0.9284273982048035
13,0.14248591661453247,0.9476444721221924,0.1428232192993164,0.9482526779174805
14,0.13043741881847382,0.9516498446464539,0.15447090566158295,0.9425403475761414
15,0.131205216050148,0.9528895616531372,0.13042978942394257,0.9546371102333069
16,0.12423402816057205,0.9533663988113403,0.12377158552408218,0.9590053558349609
17,0.12262427061796188,0.9537478685379028,0.1372487097978592,0.9539650678634644
18,0.12333319336175919,0.9559412598609924,0.13119256496429443,0.9543010592460632
19,0.11744706332683563,0.9577531814575195,0.1264934092760086,0.9519489407539368
20,0.11485189199447632,0.9587068557739258,0.13196370005607605,0.9522849321365356
21,0.11424947530031204,0.9575624465942383,0.10685405135154724,0.9640457034111023
22,0.1120852530002594,0.9611863493919373,0.10854886472225189,0.9600134491920471
23,0.11321714520454407,0.9578485488891602,0.10831108689308167,0.9643816947937012
24,0.10864843428134918,0.9615678191184998,0.1508297622203827,0.9415322542190552
25,0.1076640635728836,0.960232675075531,0.09379884600639343,0.9697580933570862
26,0.10557118058204651,0.961758553981781,0.10893210768699646,0.9643816947937012
27,0.10286396741867065,0.9604234099388123,0.13127410411834717,0.9485887289047241
28,0.10403813421726227,0.9622353911399841,0.09905000030994415,0.96875
29,0.10189780592918396,0.9633797407150269,0.0990709662437439,0.9660618305206299
30,0.0997597798705101,0.9641426801681519,0.09364617615938187,0.9697580933570862
31,0.09734450280666351,0.9640473127365112,0.101780965924263,0.9660618305206299
32,0.0942641869187355,0.9662407040596008,0.08561308681964874,0.9694220423698425
33,0.0943404883146286,0.9662407040596008,0.09121548384428024,0.9690860509872437
34,0.09607590734958649,0.9640473127365112,0.08743489533662796,0.9704301357269287
35,0.08993703126907349,0.9669082760810852,0.1118353083729744,0.9569892287254333
36,0.08904572576284409,0.9669082760810852,0.10294119268655777,0.9613575339317322
37,0.09011989831924438,0.9675757884979248,0.09126333147287369,0.9663978219032288
38,0.08419106900691986,0.9707228541374207,0.07848140597343445,0.9731183052062988
39,0.08981157839298248,0.9675757884979248,0.10020260512828827,0.9650537371635437
40,0.09025664627552032,0.9670990109443665,0.08172579109668732,0.9711021780967712
41,0.08891566842794418,0.9690062999725342,0.08885312080383301,0.9670698642730713
42,0.08634882420301437,0.9681479930877686,0.08102624118328094,0.9690860509872437
43,0.0824502632021904,0.969292402267456,0.07014693319797516,0.9774865508079529
44,0.08512473851442337,0.9697692394256592,0.08528367429971695,0.9724462628364563
45,0.08482509106397629,0.9682433605194092,0.08507909625768661,0.9690860509872437
46,0.08529427647590637,0.967766523361206,0.0787230134010315,0.9734542965888977
47,0.08259852230548859,0.9703413844108582,0.0780065581202507,0.9737903475761414
48,0.07981429994106293,0.9723441004753113,0.07327547669410706,0.9731183052062988
49,0.07955228537321091,0.9720579981803894,0.07789191603660583,0.9721102118492126
50,0.08057018369436264,0.9698646068572998,0.09268166869878769,0.9677419066429138
